id,img,label,text,split
85361,img/85361.png,0,blocking the couch in with the dishwasher... solid move!,test_unseen
61759,img/61759.png,1,i think her ponytail too tight,test_unseen
25739,img/25739.png,1,"i fed thousands of people bread and wine bitch please, i made millions toast",test_unseen
26785,img/26785.png,0,anyone else hate how hard these spot the difference pictures are getting?,test_unseen
63529,img/63529.png,0,just a day with the snow,test_unseen
91487,img/91487.png,1,this is hasan hasan was born in sweden hasan is swedish this is misho misho was born in an aquarium misho is a fish,test_unseen
10697,img/10697.png,0,a muslim mans fantasy,test_unseen
74619,img/74619.png,1,did someone order a chinese?!,test_unseen
93758,img/93758.png,0,"everyone is like him not all of us look the same but since he is a human being, my door is always open to good indviduals",test_unseen
27654,img/27654.png,0,thank you for shopping here today,test_unseen
60574,img/60574.png,0,blind kid came to the store looking for a superman shirt hooked him up,test_unseen
86137,img/86137.png,1,be careful who you call ugly in high school,test_unseen
18075,img/18075.png,0,love is more powerful than any other force in the world,test_unseen
60897,img/60897.png,0,"it was at that moment he fucked up, and helped put the wrong load in the wrong dish washer",test_unseen
96425,img/96425.png,1,the original derp face,test_unseen
51479,img/51479.png,1,what i say about the gunman every time there's a mass shooting,test_unseen
52084,img/52084.png,0,rare picture of a dishwasher at birth,test_unseen
60972,img/60972.png,0,party tonight? i'm down,test_unseen
83259,img/83259.png,1,book of satan written by psychopaths,test_unseen
90367,img/90367.png,0,how to get with the person of your dreams without being someone else,test_unseen
26093,img/26093.png,1,the nazis identified them by rolling coins down the street,test_unseen
41930,img/41930.png,0,spot the difference,test_unseen
25460,img/25460.png,1,when i grow up i want to be a gas plumber,test_unseen
89351,img/89351.png,0,he won because he is a boy competing in a female sport,test_unseen
59127,img/59127.png,1,so i guess a handjob is out of the question,test_unseen
05238,img/05238.png,0,use one to protect your watermelon farm,test_unseen
67490,img/67490.png,1,when a jewish girl says she's into guys with tattoos,test_unseen
37916,img/37916.png,0,a smile to bring joy in anyone's day,test_unseen
12350,img/12350.png,0,"when you find a shooter the same day you plan a bombing, so you team up",test_unseen
41627,img/41627.png,1,i see your point anne frankly i agree with you,test_unseen
27805,img/27805.png,1,"they suck the western welfare systems dry, outbreed to become a majority, lobby for their own laws and takeover. like and share if you are sick of it",test_unseen
70682,img/70682.png,0,good guy police officer capturing them young,test_unseen
97238,img/97238.png,0,let's get these terrorists laid out,test_unseen
92640,img/92640.png,0,the original amazon,test_unseen
04796,img/04796.png,1,xboxone farming 1619 simulator,test_unseen
19084,img/19084.png,0,fashion is one of the only areas where they do most of the work and none of them get the credit,test_unseen
57614,img/57614.png,0,when your dad comes home to your mom,test_unseen
52940,img/52940.png,0,god's chosen terrorists,test_unseen
01738,img/01738.png,0,everybody hates chris,test_unseen
07328,img/07328.png,1,takes them a while to take a shit ... about 9 months,test_unseen
86035,img/86035.png,1,what's the most expensive thing in the world? his gas bill,test_unseen
64539,img/64539.png,0,imagine a world without muslims,test_unseen
04258,img/04258.png,0,when you convert your dishwasher into a weed eater,test_unseen
07214,img/07214.png,0,if i was arrested what do u think i got arrested 4?,test_unseen
50416,img/50416.png,1,handjobs sold seperately,test_unseen
08427,img/08427.png,0,don't think this sleep will work... maybe closing my eyes will work?..... nothing's happening,test_unseen
80634,img/80634.png,1,what's the difference between them and a drive way? you would slow down when pulling into your drive way,test_unseen
53972,img/53972.png,0,when you're proud of finishing a race,test_unseen
65937,img/65937.png,0,jew mad? get fuhrererious !,test_unseen
13947,img/13947.png,0,cute ponytail!,test_unseen
26481,img/26481.png,0,did you know swimmers can flex their toes to the ground,test_unseen
06245,img/06245.png,0,a woman cuddling a bear,test_unseen
90637,img/90637.png,0,when you see the gas bill,test_unseen
02567,img/02567.png,1,"it was at that moment he fucked up, and helped put the wrong load in the wrong dish washer",test_unseen
24601,img/24601.png,1,international boxing day,test_unseen
95014,img/95014.png,0,when you unlock a new skin for your character,test_unseen
87563,img/87563.png,1,turn for what,test_unseen
26457,img/26457.png,0,bake off winner make meme,test_unseen
71983,img/71983.png,1,welcome to the new democratic muslim party,test_unseen
38762,img/38762.png,0,always remember 9/11,test_unseen
70964,img/70964.png,1,why don't they eat pussy? too close because it's to the gas chamber,test_unseen
93254,img/93254.png,0,when they say white folks don't know how to cook,test_unseen
36970,img/36970.png,1,if i had a gone i could convert this fruit to vegetable,test_unseen
03926,img/03926.png,0,when it comes to the most terrible people hitler is the winner,test_unseen
45132,img/45132.png,0,hitler tried to destroy a race and he failed,test_unseen
27380,img/27380.png,0,authentic lunch in venezuela,test_unseen
41027,img/41027.png,1,when you unlock a new skin for your character,test_unseen
18459,img/18459.png,0,car salesman roof of car,test_unseen
80654,img/80654.png,0,"are race are equal: red, back, yellow, and white",test_unseen
23469,img/23469.png,0,a cute animal fantasy,test_unseen
67518,img/67518.png,1,god's chosen terrorists,test_unseen
28541,img/28541.png,0,welcome to the new democrat national islamic party,test_unseen
27053,img/27053.png,0,who let the goats out??,test_unseen
75304,img/75304.png,1,how dark are my memes? well they.,test_unseen
95428,img/95428.png,0,when you're playing cod and finally sneak up on the other team,test_unseen
61972,img/61972.png,0,when mum tells you to rinse the vegetables,test_unseen
78021,img/78021.png,0,transformation of eating bacon,test_unseen
18795,img/18795.png,0,muslims offend me,test_unseen
81926,img/81926.png,0,pigs in india page,test_unseen
73068,img/73068.png,0,when you teach hate it survives for generations,test_unseen
57468,img/57468.png,0,happy lgbt month,test_unseen
13574,img/13574.png,1,this happens to 1/3 of women 2/3 aren't doing their job,test_unseen
81647,img/81647.png,0,soap on a rope is pretty dope,test_unseen
82716,img/82716.png,0,i am having a bad day at work!,test_unseen
10486,img/10486.png,0,flight attendant: *yawns* deaf passengers:,test_unseen
23105,img/23105.png,1,great financial news for me this morning no longer have to send $16 a month to that african kid,test_unseen
26754,img/26754.png,0,the gas bill is too damn high,test_unseen
10397,img/10397.png,0,keep ulster tidy 1973 get rid of the rubbish,test_unseen
47839,img/47839.png,0,one of the first prototypes of the atom bomb,test_unseen
27491,img/27491.png,0,when you're thinking about how much you love your wife and kids,test_unseen
63152,img/63152.png,0,overcome anyhting,test_unseen
72684,img/72684.png,0,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me",test_unseen
18562,img/18562.png,0,book of satan written by stephen king,test_unseen
13208,img/13208.png,0,we make sacrifices for love and peace in future,test_unseen
34267,img/34267.png,0,these people are the pugs of humans,test_unseen
37201,img/37201.png,1,every white man dream,test_unseen
95476,img/95476.png,0,turn your dishwasher into a snow remover,test_unseen
36104,img/36104.png,1,support your local dirty white boys,test_unseen
30216,img/30216.png,0,can afford to travel from romania to london still picks your pocket,test_unseen
01723,img/01723.png,0,wait don't forget to feed me!,test_unseen
31526,img/31526.png,0,"we waste so much food and water meanwhile,  others are starving and have no clean water",test_unseen
53167,img/53167.png,0,"teacher: okay class bring out your calculator abdul: wtf, abdul?!?!?!!?",test_unseen
68705,img/68705.png,1,when you've decided to start a life of crime,test_unseen
25710,img/25710.png,0,when your muslim gf invites you over for dinner,test_unseen
16807,img/16807.png,0,adolf hitler killed them all with no remorse,test_unseen
32945,img/32945.png,0,watch out for landmines,test_unseen
78946,img/78946.png,0,when you start burning calories instead of people,test_unseen
71653,img/71653.png,0,lawn darts muslim style,test_unseen
84372,img/84372.png,0,when you find out snakes can swim,test_unseen
47562,img/47562.png,0,when you steal a shopping cart take it back,test_unseen
25413,img/25413.png,1,me watching the pride parade,test_unseen
30519,img/30519.png,1,"haha, it's so funny gas it",test_unseen
16482,img/16482.png,0,bet you can't catch me! haha,test_unseen
98401,img/98401.png,1,really ? eating pork is a sin but marriage to a 6 year old is ok,test_unseen
90283,img/90283.png,0,a grandfather fondly looks after his granddaughter,test_unseen
54316,img/54316.png,1,when you see the gas bill,test_unseen
89230,img/89230.png,0,when you beat up a black kid and get arrested for propriety damage,test_unseen
97642,img/97642.png,1,when they say white folks don't know how to cook,test_unseen
35679,img/35679.png,0,"what is that wonderful smell? it smells like... caramel! oh, today we burnt the diabetics",test_unseen
14367,img/14367.png,0,first step to a clean kitten: wash it thoroughly,test_unseen
98604,img/98604.png,0,free couples photo for 10 minutes only,test_unseen
61938,img/61938.png,1,who ya gonna call? goat fuckers,test_unseen
70645,img/70645.png,1,you know that we are better than any other race,test_unseen
43596,img/43596.png,1,andy's coming,test_unseen
12690,img/12690.png,1,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off,test_unseen
74910,img/74910.png,1,when the whole squad roasts the jewish kid,test_unseen
97062,img/97062.png,1,how to prepare the dog for the family event american asians,test_unseen
39187,img/39187.png,0,the theory of evolution it has just been proven,test_unseen
17254,img/17254.png,0,"mafuckas be like.. bru, i know she want me i got dreads",test_unseen
42659,img/42659.png,1,sorry i'm late. having tranny problems,test_unseen
57632,img/57632.png,0,i hate snow it's white and on my land,test_unseen
31642,img/31642.png,0,sorry i'm late. having tranny problems,test_unseen
40587,img/40587.png,0,recall on panasonic rice cookers due to explosive metal,test_unseen
12960,img/12960.png,0,"the face you make when you don't understand what ""stop resisting"" means",test_unseen
15928,img/15928.png,0,man: i'd like her the way she is,test_unseen
37458,img/37458.png,1,what every muslim looks like to me,test_unseen
12630,img/12630.png,1,the theory of evolution. it has just been proven,test_unseen
67025,img/67025.png,0,prospecting when you don't do it you end up ted in clubs that are all wrong for you,test_unseen
76490,img/76490.png,0,fighting breast cancer,test_unseen
23879,img/23879.png,1,they're just like a bucket of shit. without the bucket,test_unseen
98310,img/98310.png,1,we measure their speed by chimney length x wind velocity,test_unseen
46802,img/46802.png,1,i was just chilling there ... and suddenly i got wifi from an airplane,test_unseen
90276,img/90276.png,0,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him,test_unseen
78962,img/78962.png,0,this is the worst cancer i've ever seen,test_unseen
39217,img/39217.png,0,when your test comes back and you got a 100,test_unseen
08514,img/08514.png,1,i'm down.. ...with that,test_unseen
13420,img/13420.png,0,destiny 2 squad teaming up like,test_unseen
37890,img/37890.png,1,how to fix a noisy dishwasher,test_unseen
08179,img/08179.png,1,i aint understand why they shot him all he did was rob a liquor store steal a cop car punch a pregnant lady and run from da police,test_unseen
42803,img/42803.png,0,official photo of ben carson endorsing trump,test_unseen
71543,img/71543.png,1,"when her mouth says no but her body says ""like i'ma gonna stop you""",test_unseen
23801,img/23801.png,0,some immigrants sadly don't make it to their destination,test_unseen
60837,img/60837.png,1,you call me a terrorist zmt but identify as a firecracker,test_unseen
96315,img/96315.png,0,guy asked for directions they told him to go straight,test_unseen
14527,img/14527.png,0,look... already has a warrant,test_unseen
12640,img/12640.png,0,when dad keeps banging the goat instead of you,test_unseen
23685,img/23685.png,0,dog's hate baths but love love this,test_unseen
41768,img/41768.png,0,new fishing school,test_unseen
03857,img/03857.png,0,it's a piece of cake if she's not awake,test_unseen
76853,img/76853.png,0,when you start your period,test_unseen
31850,img/31850.png,1,toy story is coming,test_unseen
01285,img/01285.png,0,do i have to go to space???,test_unseen
10723,img/10723.png,0,when you're trying to sleep but you husband is snoring so loud,test_unseen
20674,img/20674.png,0,my first time in drag!,test_unseen
98315,img/98315.png,1,the only shining part on them. the handcuffs,test_unseen
51806,img/51806.png,0,when you told her you would cook dinner tonight!,test_unseen
45196,img/45196.png,1,than nasty i'd rather be deplorable,test_unseen
50638,img/50638.png,1,spending alot of time with your pets,test_unseen
04897,img/04897.png,1,i was asked who my favourite x-men character was apparently my answer was inappropriate,test_unseen
87329,img/87329.png,0,the gas bill is too damn high funny offensive memes offensive pictures ever most,test_unseen
58297,img/58297.png,0,muslim logic: important unimportant,test_unseen
18067,img/18067.png,0,wouldn't want to be neighbors with these people,test_unseen
72091,img/72091.png,0,"well, i guess we'll.. beheading home now",test_unseen
37269,img/37269.png,1,straight outta oven,test_unseen
63270,img/63270.png,0,instead of wiping away your tears away the people who created them,test_unseen
08794,img/08794.png,0,if you want good life for your children kill them all,test_unseen
54721,img/54721.png,1,when you meet the guy robbing the house next door to the house you're also robbing,test_unseen
84732,img/84732.png,0,your view on the refugees? me: flir 1340,test_unseen
37640,img/37640.png,0,when it's time to take the trash out but you don't wanna so you just stand there cause you're a lazy piece of shit,test_unseen
68759,img/68759.png,1,3 muslims walk,test_unseen
93158,img/93158.png,0,gas was this high,test_unseen
27639,img/27639.png,0,in england they drive on the left in canada we drive on what's left,test_unseen
72398,img/72398.png,1,"when boys know how to cook one, turn on the gas",test_unseen
30978,img/30978.png,0,why was six afraid of seven? because seven eight nein!,test_unseen
62907,img/62907.png,0,andy's coming!,test_unseen
49873,img/49873.png,1,look at the size of my new tv compared to my dish washer!,test_unseen
97012,img/97012.png,1,i'm this pretty because both my parents are white,test_unseen
78023,img/78023.png,1,jewish travel trailer,test_unseen
15230,img/15230.png,0,naacp protesters at local march,test_unseen
02569,img/02569.png,0,when you're watching the #roots remake but you're in an interracial relationship,test_unseen
35261,img/35261.png,0,a child reenacts one of hitlers speeches,test_unseen
53148,img/53148.png,0,the white shit emoji,test_unseen
04362,img/04362.png,0,best thing about her bread?... you know shes gonna bake it with care!!!,test_unseen
30821,img/30821.png,0,lawn darts jet style,test_unseen
92358,img/92358.png,1,how do you get a jewish girls number? roll up her sleeve,test_unseen
53196,img/53196.png,1,some typical chinese tacos,test_unseen
38576,img/38576.png,0,they need to stop love is peace,test_unseen
79413,img/79413.png,0,not all princesses are in need saving,test_unseen
71843,img/71843.png,1,introducing fidget spinner for women,test_unseen
32690,img/32690.png,0,he went to jail for your sins,test_unseen
31976,img/31976.png,1,when black people think it's funny to steal a white man's bike,test_unseen
91824,img/91824.png,0,when your dad passes the family school shooting gun down to you,test_unseen
42381,img/42381.png,0,when the whole squad roasts the jewish kid,test_unseen
65387,img/65387.png,0,when you open a pack of gum in front of your fam,test_unseen
72054,img/72054.png,0,"sure, не made the wrong choice, but made it for the right reasons. was trying to help his friends we've all done something silly for a friend, right?",test_unseen
37095,img/37095.png,1,when you've just realised your son has taken the wrong backpack to school,test_unseen
14890,img/14890.png,1,a bunch of them in a shed. we call them 'new gardening tools',test_unseen
90275,img/90275.png,1,when you max out intelligence and put nothing on agility,test_unseen
34509,img/34509.png,0,i support terrorists because they're pea brains like me,test_unseen
37680,img/37680.png,0,"being able to call someone ""mine""",test_unseen
73054,img/73054.png,0,"note to americans: we behead our own so keep on ""tolerating us"" until we take over your country",test_unseen
94782,img/94782.png,0,a woman should never be ashamed of wearing her bikini,test_unseen
34685,img/34685.png,0,welcome to melbourne have a nice day,test_unseen
67520,img/67520.png,0,in england they drive on the left in canada they drive on what's left,test_unseen
03527,img/03527.png,0,this bullshit started because of this bullshit thanks to this asshole,test_unseen
07213,img/07213.png,0,when your dad comes back from deployment,test_unseen
34281,img/34281.png,0,today feels like a kinda day where i just wanna freak people out,test_unseen
27096,img/27096.png,1,they're afraid of the rain cause crackers get soggy when wet,test_unseen
81932,img/81932.png,0,introducing time machines for 2020,test_unseen
56302,img/56302.png,0,things i love to hunt,test_unseen
87549,img/87549.png,1,"i hate the chinese, black, white, mexican people so who do i like? therein lies the problem",test_unseen
43892,img/43892.png,0,you know that we are better together,test_unseen
76012,img/76012.png,0,someone call an ambulance!,test_unseen
24890,img/24890.png,1,did i leave the oven on?,test_unseen
17094,img/17094.png,1,when you press 'disable flash' on your camera,test_unseen
72649,img/72649.png,0,why test drugs on animals when they can be emotional support pets,test_unseen
51962,img/51962.png,0,how to get with the person of your dreams without being someone else,test_unseen
52879,img/52879.png,0,fun day at the beach,test_unseen
78953,img/78953.png,0,that's a strange looking campfire bill,test_unseen
76120,img/76120.png,0,fed five thousand jews with five loaves and two fish made six million jews toast,test_unseen
75926,img/75926.png,0,muslim wife wearing sexy lingerie for her husband,test_unseen
54368,img/54368.png,0,there's only one race the human race and that thing on the right? that's a monkey in human clothes,test_unseen
58460,img/58460.png,0,if tellin a monkey face lie was a person,test_unseen
69824,img/69824.png,0,three meals a week and all the goats you can rape join today,test_unseen
09578,img/09578.png,0,do not seek the world. seek the almighty instead,test_unseen
37962,img/37962.png,0,me watching the pride parade,test_unseen
12765,img/12765.png,1,"sure, не made the wrong choice but made it for the right reasons was trying to help his friends we've all done something silly for a friend, right?",test_unseen
61893,img/61893.png,0,no little asian don't eat them raw,test_unseen
09348,img/09348.png,0,anyone else hate how hard these spot the difference pictures are getting,test_unseen
07934,img/07934.png,1,when the whole squad pays respects to the holocaust,test_unseen
92147,img/92147.png,0,"to see better, asians sometime switch to fullscreen veiw",test_unseen
83106,img/83106.png,0,old albino gorilla,test_unseen
12845,img/12845.png,0,"him: have you seen my cat lately? her: nope, have you seen your dad lately?",test_unseen
30126,img/30126.png,0,anjem choudary wants this removed he said it insults islam. so i thought fuck it why not share,test_unseen
60158,img/60158.png,1,monkey see monkey do,test_unseen
01762,img/01762.png,1,look at them playing their favorite sport ... cross-country,test_unseen
25684,img/25684.png,0,hey carl what you doing? shooting bullets,test_unseen
98735,img/98735.png,1,laughs in [majority of u.s crime rate],test_unseen
24560,img/24560.png,1,the face you make when gas prices go down,test_unseen
96013,img/96013.png,1,getting stoned in the u.s. getting stoned in the middle east,test_unseen
80324,img/80324.png,1,why can't they drive? cause there's no road to the kitchen,test_unseen
92816,img/92816.png,0,i am ready for the interview,test_unseen
65430,img/65430.png,1,first step to make asian rice: wash the chicken,test_unseen
72096,img/72096.png,0,r = ramen,test_unseen
78263,img/78263.png,1,dishwasher for sale missing,test_unseen
87945,img/87945.png,0,psa: clean your apartments for pete's sake,test_unseen
68439,img/68439.png,1,how pakistanis are secret,test_unseen
49830,img/49830.png,0,edward norton was the lead in american history x,test_unseen
08346,img/08346.png,0,be kind to others and animals,test_unseen
49602,img/49602.png,0,the best thing about my lot. looks good to me!,test_unseen
25130,img/25130.png,0,this movie sucks i should have gone to the other one,test_unseen
12806,img/12806.png,0,hope on a rope it's what everyone's been waiting for,test_unseen
73802,img/73802.png,0,what i say about the gunman every time there's a mass shooting,test_unseen
12804,img/12804.png,1,this one time at camp we got so baked,test_unseen
23941,img/23941.png,0,"tortured... by my own fellow men... focus, jesus! snap out of it. no. it's payback time",test_unseen
46093,img/46093.png,1,running chocolate,test_unseen
20369,img/20369.png,0,i'm what the new working man looks like',test_unseen
07832,img/07832.png,0,when you were hoping to enjoy the game but gatherings were banned due to coronavirus,test_unseen
56018,img/56018.png,1,when you start burning calories instead of people,test_unseen
56810,img/56810.png,1,stop saying my religion is violent.. i will kill you in the or name of my religion,test_unseen
32149,img/32149.png,1,"verizon 8:20 pm write comment... larry zamparelli they look cute and cuddly, but the slightest thing can turn this beautiful creature into something so dangerous and violent that the toughest of men could be killed or maimed for life. here you can see it cuddling a bear",test_unseen
68927,img/68927.png,0,"""they are the biggest terrorists in the history of the world. we have entire history of books showing this data""",test_unseen
05431,img/05431.png,1,she's chilling with her new purchases,test_unseen
38274,img/38274.png,0,the original derp-fac,test_unseen
79816,img/79816.png,0,you call this target practice?,test_unseen
93015,img/93015.png,0,allah! my goat doesn't love me anymore!,test_unseen
63425,img/63425.png,1,when they say white people have no culture,test_unseen
80253,img/80253.png,0,love is love stop racism,test_unseen
17462,img/17462.png,0,i just wanna sleep all day,test_unseen
19264,img/19264.png,0,gas yourself,test_unseen
40397,img/40397.png,1,good guy police officer capturing them young,test_unseen
50968,img/50968.png,0,...and that's when i went downs on her,test_unseen
16385,img/16385.png,0,feeling cute might write a diary later,test_unseen
18506,img/18506.png,0,sea lovers,test_unseen
58760,img/58760.png,1,stop illegal immigrants they're taking the land we stole,test_unseen
60597,img/60597.png,0,when you have to fart but don't want others to suffer,test_unseen
78495,img/78495.png,1,"what do i have in common with cow pies? xxx the older we get, the easier for you to pick us up!",test_unseen
16430,img/16430.png,0,the first annual mohammed-a-thon,test_unseen
64189,img/64189.png,0,our bedsheets,test_unseen
29187,img/29187.png,0,hitler was an evil man,test_unseen
32701,img/32701.png,0,things that are terrible to post online,test_unseen
62513,img/62513.png,1,when your dad comes home from a suicide bombing,test_unseen
17538,img/17538.png,0,3.8 billion of them on earth. why isn't it clean yet?,test_unseen
72150,img/72150.png,0,when mom tells you you can't swim,test_unseen
39857,img/39857.png,0,so i guess a handjob is out of the question,test_unseen
98143,img/98143.png,0,look dude a second hand store !!,test_unseen
97638,img/97638.png,0,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,test_unseen
32785,img/32785.png,0,look at this snack 279 likes damn who took a bite,test_unseen
43897,img/43897.png,1,musllim logic: important unimportant,test_unseen
68491,img/68491.png,0,you in public you in closed fb groups,test_unseen
23168,img/23168.png,0,"when your dad come back after 18 years saying ""damn that line at walmart aint no joke""",test_unseen
26437,img/26437.png,1,stupid neighbours woke me up,test_unseen
96215,img/96215.png,0,don't drink and drive,test_unseen
75084,img/75084.png,1,"meanwhile in pakistan hello abdul, also i'm pregnant",test_unseen
06278,img/06278.png,0,i like to play outside,test_unseen
01758,img/01758.png,1,we talked about it  i agreed dinner would be ready on time in the future,test_unseen
39428,img/39428.png,0,donate for kisses,test_unseen
04973,img/04973.png,0,had secret door before it was cool,test_unseen
67820,img/67820.png,0,when the creepy old man is staring again,test_unseen
20679,img/20679.png,0,similar to sharks because they all have teeth,test_unseen
53871,img/53871.png,0,"last year tyrone got a new job , started building his credit, then something amazing started to happen! and spending more time with his kids",test_unseen
62107,img/62107.png,1,this makes me puke send all of them back home,test_unseen
06453,img/06453.png,1,that face you make when your parents are actually cousins,test_unseen
67410,img/67410.png,1,this has no place on the grass,test_unseen
35726,img/35726.png,1,the face you make when one of those damn apes cancels your show,test_unseen
47912,img/47912.png,0,when it's your pg 5th turnover in the game,test_unseen
15302,img/15302.png,1,once you go black ur a single mom!,test_unseen
18409,img/18409.png,0,what a true beliver looks like,test_unseen
69273,img/69273.png,0,babies are still being born with birth defects,test_unseen
19386,img/19386.png,0,the newest womens group are meeting in congress,test_unseen
64032,img/64032.png,0,when the entire world complains that they're not welcome,test_unseen
47305,img/47305.png,0,nothing can stop you,test_unseen
86490,img/86490.png,0,i hate everyone so who do i like? therein lies the problem,test_unseen
57382,img/57382.png,0,friday night presents eight tequila shots,test_unseen
64208,img/64208.png,1,"""farming simulator 19 classic equipment dlc""",test_unseen
43950,img/43950.png,0,ninja may be a good player but i killed 17 million with the gas in fortnite,test_unseen
89345,img/89345.png,0,slow cooker,test_unseen
83401,img/83401.png,0,introducing fidget spinner for women,test_unseen
02587,img/02587.png,0,the first lady chillin' with her children,test_unseen
64219,img/64219.png,1,this story touched my heart twins separated at birth find eachother after 50 yrs,test_unseen
06148,img/06148.png,0,when you're watching the #roots remake but you're in an interracial relationship,test_unseen
49603,img/49603.png,1,look dude a second hand store !!,test_unseen
03618,img/03618.png,0,did you know european colonialism began in the fifteenth century,test_unseen
82057,img/82057.png,0,"""life simulator 19 classic outdoor dlc""",test_unseen
56023,img/56023.png,0,when you find out spongebob is jewish,test_unseen
29468,img/29468.png,0,made a new friend today!,test_unseen
43186,img/43186.png,1,i'm down like a clown charlie brown,test_unseen
54689,img/54689.png,0,didn't get homework today success!,test_unseen
94651,img/94651.png,0,why is it so good? because it's white,test_unseen
08726,img/08726.png,0,this is inhuman the operation takes only a couple of seconds to perform but its image remains for years,test_unseen
49801,img/49801.png,0,book of satan written by psychopaths,test_unseen
83567,img/83567.png,1,they're just like tornadoes. it only takes one to ruin the neighbourhood,test_unseen
28543,img/28543.png,1,texting and flying n what's the worst that could happen?,test_unseen
38569,img/38569.png,1,the original derp-face,test_unseen
43125,img/43125.png,0,when you're both spooked to see eachother,test_unseen
32796,img/32796.png,0,nobody: me up watching a scary movie at 3:28 am,test_unseen
30594,img/30594.png,1,fed five thousand jews with five loaves and two fish made six million jews toast,test_unseen
94681,img/94681.png,0,"""life hack #23 how to live life to the fullest""",test_unseen
18704,img/18704.png,1,vegetable soup,test_unseen
04869,img/04869.png,0,there use to be a doctor here,test_unseen
18563,img/18563.png,0,baboons and monkeys everywhere this is really a zoo,test_unseen
21584,img/21584.png,0,they are the biggest partiers in the history of the world. we have proof here,test_unseen
37824,img/37824.png,1,pakistanis in every indian pages,test_unseen
81295,img/81295.png,0,build a wall mines work too,test_unseen
80275,img/80275.png,0,not the shower we deserved but the shower we needed,test_unseen
04763,img/04763.png,1,when you're still fucked from last night's bender and sunglasses aren't gonna cut it,test_unseen
20591,img/20591.png,0,spending alot of time with your pets,test_unseen
23765,img/23765.png,1,sorry i'm late having tranny problems,test_unseen
43795,img/43795.png,1,rare picture of child birth,test_unseen
95413,img/95413.png,0,"ideology kills a dozen ""infidels""",test_unseen
52678,img/52678.png,1,every tree needs sunlight,test_unseen
91625,img/91625.png,1,"if ""if you dont get yo black ass off me"" was a person!",test_unseen
36589,img/36589.png,0,you know that we are better than any other race,test_unseen
83942,img/83942.png,0,no gun laws gives victim families peace,test_unseen
58341,img/58341.png,0,i can afford to visit my grankids for christmas!,test_unseen
52190,img/52190.png,1,what a true rapist looks like,test_unseen
03761,img/03761.png,0,we talked about it i agreed dinner would be ready on time in the future,test_unseen
13706,img/13706.png,0,when your dad comes home from a suicide bombing,test_unseen
52410,img/52410.png,0,looking to the stars shine bright stay focused,test_unseen
75608,img/75608.png,1,thanksgiving in china,test_unseen
40361,img/40361.png,0,when i grow up i want to be a gas plumber,test_unseen
29465,img/29465.png,0,share a coke with your dad,test_unseen
34625,img/34625.png,0,why test drugs on intelligent animals when we have plenty of vegetables to spare?,test_unseen
71534,img/71534.png,0,shame on these people more power to these people,test_unseen
34905,img/34905.png,0,cat chillin in china,test_unseen
76019,img/76019.png,1,"kill them, adolf kill them all",test_unseen
60852,img/60852.png,0,when you unlock a new skin for your character,test_unseen
56309,img/56309.png,0,this movie sucks i am thinking of another shooting,test_unseen
41257,img/41257.png,0,who knows what was going through hitler's mind,test_unseen
10794,img/10794.png,0,man: i'd like to trade her in for newer one,test_unseen
60792,img/60792.png,1,the original derp-face,test_unseen
12709,img/12709.png,1,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,test_unseen
63172,img/63172.png,0,once we are done rebuilding our country we'll move to yours!,test_unseen
16735,img/16735.png,1,look... already has a warrant,test_unseen
05962,img/05962.png,1,best thing about her blowjob?... you know shes gonna swallow!!!,test_unseen
30971,img/30971.png,0,believeable understand why tommy robinson has roses are red violets are blue my wife is nine and i'm fífty two,test_unseen
40198,img/40198.png,0,the dishwasher was making a funny sound but i fixed it,test_unseen
05374,img/05374.png,0,don't let a disability define you,test_unseen
71098,img/71098.png,0,imagine being so disugsting there have to be laws to try to stop normal people from hating you,test_unseen
53764,img/53764.png,1,"when your dad come back after 18 years saying ""damn that line at walmart aint no joke""",test_unseen
65439,img/65439.png,0,shia men after getting an erection,test_unseen
14068,img/14068.png,0,my ex looks so peaceful when he sleeps,test_unseen
71560,img/71560.png,0,rare picture of a dishwasher at birth,test_unseen
49052,img/49052.png,1,how do you get a jewish girls number? roll up her sleeve,test_unseen
96753,img/96753.png,1,cougars they make great pets,test_unseen
97241,img/97241.png,1,"roses are black, violets are black everything is black, i can't see",test_unseen
08129,img/08129.png,1,if tellin a monkey face lie was a person,test_unseen
92843,img/92843.png,1,feeling cute might write a diary later,test_unseen
42305,img/42305.png,0,that look when you high as fuck on dem chromosomes,test_unseen
78042,img/78042.png,0,true love is found when you can be vulnerable together,test_unseen
38056,img/38056.png,1,these people are the pugs of humans,test_unseen
70653,img/70653.png,1,they probably support the pittsburgh steal-ers,test_unseen
53647,img/53647.png,0,hitler slaughtered at least 6 million people,test_unseen
36908,img/36908.png,0,how to spot a criminal,test_unseen
49813,img/49813.png,0,your post goes against our community standards hate speech admins,test_unseen
34218,img/34218.png,1,"if ""sit yo monkey ass down"" was a person",test_unseen
27681,img/27681.png,0,wait a sec are u trying to date me again,test_unseen
67538,img/67538.png,0,ideology spreads peace and love,test_unseen
